user_id,gender_preference,budget_min,budget_max,location_preference,branch_preference,cleanliness_level,noise_tolerance,smoking_tolerance,pets_tolerance,party_tolerance
4077,Female,5000,20000,Matunga,EXTC,3,3,False,True,False
4078,Any,15000,25000,Chembur,INFT,4,3,False,True,True
4079,Any,20000,25000,Chembur,EXTC,1,5,False,False,True
4080,Male,5000,10000,Wadala,EXTC,2,5,True,False,False
4081,Male,5000,15000,Chunabhatti,EXTC,2,3,False,True,True
4082,Male,15000,20000,Chunabhatti,EXCS,5,2,True,True,False
4083,Female,5000,10000,Matunga,INFT,5,2,False,False,True
4084,Female,10000,20000,Chembur,INFT,1,2,False,False,False
4085,Male,10000,25000,Dadar,EXTC,2,4,False,False,False
4086,Any,10000,15000,Matunga,CMPN,5,5,False,False,False
4087,Any,25000,25000,Chunabhatti,BIOMED,2,1,False,True,True
4088,Female,5000,5000,Wadala,CMPN,4,1,True,True,True
4089,Female,10000,20000,Chunabhatti,EXCS,5,5,True,True,True
4090,Male,15000,20000,Chunabhatti,BIOMED,3,3,False,True,False
4091,Any,5000,5000,Wadala,CMPN,5,5,True,True,True
4092,Male,15000,25000,Chembur,INFT,4,2,True,True,True
4093,Female,15000,25000,Chembur,CMPN,1,2,False,False,True
4094,Any,20000,25000,Chunabhatti,EXTC,2,1,False,False,True
4095,Any,5000,20000,Matunga,EXCS,1,5,False,False,True
4096,Female,5000,15000,Dadar,CMPN,5,1,False,False,False
4097,Male,15000,20000,Matunga,CMPN,3,3,False,True,True
4098,Male,15000,25000,Matunga,BIOMED,1,4,False,False,True
4099,Any,5000,10000,Chunabhatti,EXTC,3,4,False,False,False
4100,Female,5000,15000,Chunabhatti,BIOMED,5,3,True,True,False
4101,Any,15000,15000,Dadar,EXCS,3,2,True,True,False
4102,Female,10000,15000,Dadar,EXCS,3,2,True,True,True
4103,Male,5000,10000,Dadar,EXTC,4,2,True,True,False
4104,Female,10000,20000,Chunabhatti,BIOMED,1,1,True,True,True
4105,Male,20000,20000,Chunabhatti,EXTC,5,1,True,True,False
4106,Female,5000,25000,Matunga,BIOMED,4,4,True,True,True
4107,Any,5000,15000,Chunabhatti,INFT,3,2,True,True,False
4108,Male,5000,25000,Chembur,EXTC,4,2,False,False,True
4109,Any,10000,25000,Chembur,EXCS,4,3,False,False,False
4110,Any,10000,10000,Dadar,BIOMED,3,4,True,False,False
4111,Male,20000,20000,Chunabhatti,INFT,5,1,True,False,True
4112,Male,5000,25000,Chembur,EXCS,2,4,False,False,True
4113,Any,20000,25000,Matunga,BIOMED,4,2,True,False,True
4114,Any,15000,15000,Wadala,INFT,1,2,True,True,False
4115,Any,5000,10000,Matunga,EXCS,3,1,True,True,True
4116,Any,20000,25000,Wadala,EXCS,2,1,True,False,False
4117,Male,5000,25000,Matunga,INFT,4,4,False,False,True
4118,Male,5000,10000,Chembur,EXCS,3,5,True,False,True
4119,Any,5000,25000,Chunabhatti,BIOMED,3,2,True,False,False
4120,Female,25000,25000,Wadala,BIOMED,4,2,False,True,True
4121,Female,5000,5000,Chunabhatti,EXCS,1,5,False,True,False
4122,Male,10000,10000,Chunabhatti,CMPN,3,4,True,False,True
4123,Any,15000,15000,Chembur,INFT,3,3,False,False,True
4124,Any,15000,15000,Dadar,CMPN,4,3,False,False,True
4125,Male,20000,25000,Dadar,BIOMED,2,2,True,False,False
4126,Female,10000,25000,Wadala,EXCS,3,3,False,False,True
4127,Female,5000,20000,Chembur,EXTC,3,4,False,False,True
4128,Female,5000,5000,Chunabhatti,EXTC,4,3,True,True,False
4129,Male,20000,25000,Matunga,CMPN,3,1,False,False,True
4130,Female,10000,20000,Matunga,CMPN,4,4,True,False,True
4131,Male,5000,5000,Wadala,CMPN,1,5,True,True,False
4132,Male,5000,20000,Wadala,BIOMED,4,2,True,True,False
4133,Any,10000,15000,Wadala,BIOMED,2,4,True,True,True
4134,Female,20000,20000,Chembur,EXCS,3,3,False,True,False
4135,Male,5000,10000,Matunga,BIOMED,1,4,False,True,False
4136,Female,5000,15000,Chembur,EXCS,3,5,False,True,False
4137,Female,10000,25000,Chembur,EXCS,3,4,False,False,True
4138,Any,15000,25000,Chunabhatti,CMPN,4,5,True,False,True
4139,Female,5000,15000,Chembur,EXTC,3,5,False,True,False
4140,Any,10000,20000,Chembur,CMPN,1,4,True,False,True
4141,Male,25000,25000,Chunabhatti,BIOMED,5,2,True,False,False
4142,Female,20000,25000,Dadar,INFT,3,2,True,True,False
4143,Male,15000,25000,Chunabhatti,BIOMED,4,3,False,True,False
4144,Female,15000,20000,Wadala,EXTC,2,4,False,False,True
4145,Male,20000,25000,Dadar,BIOMED,3,4,True,False,False
4146,Female,20000,25000,Matunga,EXTC,4,1,False,True,False
4147,Female,10000,10000,Chembur,INFT,3,2,False,True,False
4148,Female,15000,20000,Dadar,INFT,5,5,True,False,False
4149,Female,10000,15000,Matunga,EXCS,5,1,False,False,False
4150,Female,10000,20000,Chunabhatti,BIOMED,1,4,True,False,False
4151,Female,5000,20000,Chunabhatti,EXCS,5,1,False,True,False
4152,Female,10000,20000,Wadala,CMPN,4,2,False,False,True
4153,Female,5000,15000,Wadala,CMPN,5,4,False,True,True
4154,Female,10000,10000,Dadar,CMPN,4,2,True,False,False
4155,Male,5000,20000,Chembur,CMPN,3,1,True,False,False
4156,Any,10000,15000,Chunabhatti,CMPN,1,3,False,False,False
4157,Female,20000,20000,Dadar,BIOMED,1,5,False,False,False
4158,Any,20000,20000,Dadar,EXCS,5,5,True,False,True
4159,Female,15000,20000,Dadar,EXCS,2,3,True,False,False
4160,Female,10000,25000,Wadala,EXTC,5,3,False,True,True
4161,Male,10000,10000,Chunabhatti,CMPN,2,3,True,False,True
4162,Male,5000,25000,Wadala,INFT,5,2,True,False,False
4163,Any,10000,25000,Wadala,EXTC,4,4,False,True,False
4164,Male,5000,20000,Dadar,EXTC,4,3,True,True,False
4165,Male,15000,20000,Matunga,BIOMED,2,2,False,True,True
4166,Any,15000,25000,Matunga,EXTC,1,1,False,False,True
4167,Male,10000,25000,Matunga,INFT,2,1,True,False,True
4168,Female,10000,15000,Dadar,EXCS,3,3,True,False,True
4169,Any,5000,20000,Chembur,EXTC,1,1,True,False,False
4170,Any,15000,20000,Chunabhatti,BIOMED,2,3,False,False,False
4171,Female,10000,20000,Dadar,CMPN,3,1,False,True,False
4172,Male,10000,20000,Dadar,INFT,3,1,True,False,False
4173,Any,20000,25000,Wadala,CMPN,5,4,False,True,True
4174,Any,20000,25000,Matunga,EXTC,2,4,False,False,False
4175,Female,10000,25000,Dadar,EXCS,4,1,False,False,True
4176,Female,20000,25000,Chembur,BIOMED,5,4,False,True,False
4177,Male,10000,25000,Chunabhatti,INFT,1,3,False,False,False
4178,Any,10000,15000,Chembur,EXCS,4,5,False,True,True
4179,Male,25000,25000,Dadar,INFT,3,3,True,False,True
4180,Male,25000,25000,Dadar,BIOMED,1,4,False,True,True
4181,Female,10000,10000,Wadala,BIOMED,5,2,False,False,False
4182,Any,15000,25000,Chembur,EXTC,3,1,False,True,True
4183,Any,10000,15000,Wadala,INFT,3,4,True,True,False
4184,Any,15000,20000,Chembur,EXTC,3,4,False,False,False
4185,Female,5000,15000,Matunga,INFT,4,4,False,False,False
4186,Female,10000,10000,Matunga,INFT,5,3,True,False,False
4187,Female,5000,15000,Chembur,CMPN,5,1,False,False,True
4188,Female,10000,25000,Wadala,EXTC,4,5,True,False,True
4189,Female,20000,20000,Matunga,INFT,5,4,True,False,True
4190,Any,10000,25000,Dadar,INFT,3,2,False,True,False
4191,Male,15000,25000,Chunabhatti,BIOMED,3,1,True,True,False
4192,Any,10000,15000,Wadala,CMPN,3,5,True,False,True
4193,Male,20000,25000,Chembur,BIOMED,5,2,True,True,False
4194,Female,5000,15000,Chunabhatti,EXTC,2,5,False,True,False
4195,Male,5000,20000,Chunabhatti,EXTC,1,5,False,True,True
4196,Any,20000,25000,Dadar,INFT,2,1,False,False,False
4197,Any,20000,20000,Wadala,EXCS,4,3,True,True,True
4198,Male,5000,20000,Chunabhatti,BIOMED,2,2,False,True,False
4199,Female,15000,15000,Wadala,EXTC,2,4,False,False,True
4200,Female,5000,15000,Dadar,INFT,4,5,True,False,True
4201,Any,5000,15000,Chembur,INFT,2,2,True,False,True
4202,Male,10000,15000,Chunabhatti,BIOMED,1,1,False,True,False
4203,Female,5000,20000,Chunabhatti,INFT,5,2,False,False,True
4204,Female,5000,10000,Chunabhatti,CMPN,4,4,False,False,False
4205,Any,15000,25000,Wadala,EXCS,2,4,False,False,False
4206,Female,20000,25000,Chunabhatti,BIOMED,3,1,False,False,True
4207,Male,5000,10000,Wadala,BIOMED,3,2,False,True,True
4208,Any,5000,15000,Matunga,BIOMED,4,3,True,True,False
4209,Any,5000,25000,Matunga,INFT,3,3,False,False,True
4210,Male,5000,10000,Wadala,INFT,1,5,True,True,True
4211,Any,5000,5000,Matunga,BIOMED,2,5,True,True,True
4212,Female,10000,25000,Dadar,BIOMED,1,2,True,False,False
4213,Female,25000,25000,Dadar,CMPN,1,5,False,False,False
4214,Male,20000,20000,Matunga,EXTC,5,4,False,False,True
4215,Female,5000,10000,Chembur,CMPN,2,1,False,True,False
4216,Male,20000,25000,Wadala,BIOMED,4,5,True,True,True
4217,Male,15000,20000,Matunga,INFT,3,3,True,True,True
4218,Female,15000,15000,Wadala,INFT,5,4,False,False,True
4219,Male,15000,15000,Matunga,BIOMED,1,3,False,True,True
4220,Female,5000,5000,Dadar,EXTC,3,5,True,True,False
4221,Any,5000,20000,Chembur,EXCS,2,5,True,True,True
4222,Any,15000,15000,Wadala,EXCS,1,4,True,False,False
4223,Male,20000,25000,Chembur,CMPN,1,3,True,False,True
4224,Female,20000,25000,Dadar,EXTC,2,1,True,True,False
4225,Female,5000,25000,Chunabhatti,EXCS,4,1,True,True,True
4226,Any,15000,25000,Chunabhatti,EXTC,5,4,False,False,False
4227,Any,20000,20000,Wadala,INFT,2,5,False,True,False
4228,Female,5000,25000,Dadar,INFT,3,4,True,False,True
4229,Male,15000,20000,Wadala,EXTC,3,3,False,True,True
4230,Any,5000,10000,Wadala,BIOMED,1,1,True,True,False
4231,Male,5000,15000,Wadala,EXCS,5,5,True,True,True
4232,Male,15000,25000,Chembur,EXCS,4,3,True,True,False
4233,Any,25000,25000,Matunga,INFT,4,1,True,True,True
4234,Male,25000,25000,Dadar,CMPN,3,1,False,False,True
4235,Male,5000,10000,Chembur,EXCS,4,2,True,True,True
4236,Female,10000,15000,Matunga,INFT,3,5,True,False,True
4237,Male,5000,15000,Wadala,INFT,5,4,True,False,True
4238,Female,20000,25000,Chunabhatti,EXTC,1,2,False,False,True
4239,Any,10000,15000,Chembur,EXTC,3,1,False,True,False
4240,Any,15000,15000,Dadar,EXTC,5,5,False,True,False
4241,Female,5000,10000,Dadar,CMPN,3,5,False,False,False
4242,Any,20000,25000,Matunga,EXCS,2,2,True,False,False
4243,Male,20000,25000,Chembur,CMPN,3,3,False,False,False
4244,Male,15000,20000,Wadala,CMPN,5,3,True,False,True
4245,Male,5000,10000,Matunga,EXTC,4,4,True,False,True
4246,Any,20000,25000,Dadar,INFT,3,5,True,False,False
4247,Male,5000,25000,Chembur,BIOMED,1,2,True,False,True
4248,Any,10000,15000,Chunabhatti,INFT,5,1,True,False,False
4249,Male,10000,20000,Wadala,INFT,4,3,False,False,True
4250,Female,5000,25000,Dadar,INFT,5,2,False,False,False
4251,Any,5000,15000,Chembur,INFT,3,4,False,True,False
4252,Any,10000,10000,Chunabhatti,CMPN,2,4,False,False,False
4253,Male,5000,20000,Dadar,EXTC,2,5,True,True,True
4254,Any,15000,25000,Chunabhatti,EXTC,1,4,False,False,True
4255,Any,15000,15000,Dadar,INFT,1,4,False,False,False
4256,Female,10000,25000,Matunga,BIOMED,4,3,True,True,False
4257,Female,5000,15000,Matunga,EXCS,2,3,False,True,True
4258,Male,10000,20000,Matunga,INFT,3,4,False,False,True
4259,Female,10000,25000,Chembur,INFT,5,5,False,False,False
4260,Male,20000,25000,Matunga,BIOMED,5,3,True,False,True
4261,Male,5000,15000,Chembur,CMPN,2,3,False,False,True
4262,Male,15000,20000,Wadala,INFT,2,4,True,True,False
4263,Any,5000,5000,Matunga,BIOMED,5,5,False,True,True
4264,Female,15000,25000,Chembur,CMPN,4,4,True,False,False
4265,Male,5000,10000,Dadar,CMPN,5,1,True,False,False
4266,Female,15000,20000,Chembur,INFT,1,1,False,False,True
4267,Male,10000,15000,Chembur,CMPN,3,5,True,False,False
4268,Female,20000,25000,Dadar,INFT,2,1,True,True,True
4269,Female,15000,20000,Chembur,INFT,2,5,True,False,True
4270,Male,5000,20000,Dadar,EXTC,4,1,False,False,True
4271,Any,10000,15000,Chunabhatti,EXCS,1,2,True,True,True
4272,Female,20000,25000,Matunga,EXCS,5,3,False,False,True
4273,Any,5000,20000,Wadala,EXTC,1,4,True,False,False
4274,Any,25000,25000,Chembur,INFT,1,5,False,False,True
4275,Male,10000,20000,Dadar,BIOMED,4,1,True,True,False
4276,Male,10000,15000,Matunga,CMPN,4,2,True,True,False
4277,Male,5000,25000,Chembur,EXTC,5,1,False,False,False
4278,Female,15000,25000,Matunga,EXTC,5,2,False,True,False
4279,Male,5000,20000,Chunabhatti,EXTC,3,4,True,False,True
4280,Male,20000,25000,Chembur,EXTC,1,3,False,True,False
4281,Female,5000,10000,Dadar,EXCS,5,3,True,False,True
4282,Female,10000,10000,Chunabhatti,INFT,4,2,False,False,False
4283,Male,20000,25000,Chembur,EXTC,3,1,False,False,False
4284,Male,10000,15000,Matunga,EXTC,3,3,False,False,True
4285,Male,10000,15000,Chunabhatti,EXTC,4,1,True,False,True
4286,Male,5000,20000,Dadar,BIOMED,5,5,False,False,True
4287,Any,25000,25000,Chembur,BIOMED,4,1,False,True,False
4288,Any,5000,25000,Matunga,CMPN,5,5,True,True,True
4289,Male,10000,25000,Matunga,INFT,4,5,False,False,True
4290,Any,5000,20000,Chunabhatti,EXTC,4,3,False,True,True
4291,Female,25000,25000,Chembur,CMPN,2,5,True,True,False
4292,Any,10000,25000,Matunga,CMPN,5,1,False,False,False
4293,Any,5000,15000,Chunabhatti,INFT,1,4,False,True,False
4294,Male,20000,25000,Wadala,BIOMED,2,1,True,True,True
4295,Any,10000,25000,Matunga,INFT,2,2,False,False,False
4296,Any,15000,20000,Chunabhatti,CMPN,2,2,True,True,False
4297,Any,25000,25000,Wadala,INFT,2,1,False,True,True
4298,Any,20000,25000,Chunabhatti,BIOMED,1,2,True,True,True
4299,Female,10000,25000,Matunga,CMPN,2,4,True,True,True
4300,Male,5000,15000,Wadala,INFT,1,2,True,True,True
4301,Male,5000,15000,Chunabhatti,EXTC,1,3,False,False,False
4302,Female,5000,25000,Chembur,EXTC,2,4,False,True,True
4303,Any,15000,25000,Wadala,INFT,3,3,True,False,True
4304,Female,10000,10000,Chunabhatti,INFT,1,3,False,False,True
4305,Any,20000,25000,Chembur,BIOMED,2,4,False,False,False
4306,Female,15000,20000,Wadala,CMPN,4,3,False,True,False
4307,Male,20000,25000,Chunabhatti,INFT,4,2,False,False,True
4308,Male,10000,25000,Matunga,CMPN,5,1,False,True,True
4309,Male,15000,25000,Wadala,EXTC,1,4,False,False,False
4310,Any,15000,25000,Wadala,CMPN,1,1,False,True,True
4311,Any,5000,10000,Chembur,EXCS,4,4,False,True,True
4312,Female,10000,20000,Chunabhatti,BIOMED,1,4,True,False,True
4313,Female,5000,10000,Matunga,BIOMED,1,3,False,True,True
4314,Male,5000,20000,Chembur,CMPN,4,1,True,False,True
4315,Any,20000,25000,Wadala,BIOMED,2,2,False,False,False
4316,Female,5000,20000,Chembur,CMPN,4,1,True,False,False
4317,Any,10000,25000,Chembur,CMPN,3,4,True,False,False
4318,Any,20000,20000,Chembur,EXTC,4,2,True,False,False
4319,Male,15000,15000,Wadala,CMPN,4,3,True,False,True
4320,Male,5000,20000,Dadar,BIOMED,2,2,False,False,False
4321,Any,5000,20000,Chembur,EXCS,4,2,False,True,False
4322,Any,5000,20000,Dadar,INFT,4,1,False,False,False
4323,Any,20000,20000,Matunga,BIOMED,2,4,True,False,True
4324,Any,5000,20000,Matunga,EXCS,4,4,True,False,False
4325,Male,10000,15000,Matunga,BIOMED,2,4,False,False,True
4326,Female,20000,20000,Chunabhatti,EXCS,3,5,True,False,True
4327,Male,5000,5000,Wadala,BIOMED,2,3,False,True,False
4328,Female,10000,15000,Dadar,INFT,1,1,True,False,False
4329,Any,5000,5000,Chunabhatti,EXTC,1,4,True,True,True
4330,Female,5000,10000,Dadar,EXTC,2,2,True,False,False
4331,Male,5000,20000,Wadala,INFT,4,5,True,False,False
4332,Male,15000,20000,Chembur,BIOMED,5,3,True,True,True
4333,Any,5000,5000,Chunabhatti,EXCS,5,4,False,True,False
4334,Male,10000,15000,Wadala,CMPN,3,5,True,False,False
4335,Any,20000,25000,Chunabhatti,BIOMED,3,3,True,False,True
4336,Male,5000,10000,Matunga,INFT,5,2,True,True,False
4337,Male,25000,25000,Chunabhatti,EXTC,5,5,False,False,False
4338,Any,5000,15000,Chembur,EXTC,2,1,False,True,False
4339,Female,20000,20000,Chembur,BIOMED,5,3,False,False,False
4340,Male,20000,20000,Dadar,EXCS,1,5,True,True,True
4341,Female,5000,20000,Chunabhatti,INFT,3,5,False,False,True
4342,Male,15000,25000,Matunga,INFT,3,3,True,False,False
4343,Male,15000,20000,Chembur,EXCS,1,5,True,True,False
4344,Male,10000,10000,Dadar,EXCS,3,5,True,True,True
4345,Male,5000,5000,Matunga,BIOMED,5,3,True,False,False
4346,Female,5000,5000,Matunga,BIOMED,3,2,False,True,False
4347,Female,15000,25000,Matunga,EXTC,1,1,True,False,False
4348,Male,15000,25000,Wadala,EXTC,3,3,True,True,False
4349,Male,5000,15000,Chembur,EXCS,5,4,False,True,False
4350,Female,5000,25000,Wadala,CMPN,2,5,True,False,False
4351,Any,10000,15000,Wadala,CMPN,5,1,True,True,True
4352,Any,5000,20000,Chembur,CMPN,3,1,True,False,False
4353,Female,10000,15000,Chunabhatti,INFT,4,3,True,False,True
4354,Male,10000,15000,Dadar,BIOMED,3,4,False,True,False
4355,Male,20000,25000,Chembur,EXCS,3,4,True,False,True
4356,Any,20000,20000,Dadar,EXTC,1,2,True,True,False
4357,Any,15000,20000,Chunabhatti,CMPN,4,4,False,False,True
4358,Female,10000,15000,Chembur,EXTC,1,3,True,True,False
4359,Any,5000,10000,Matunga,BIOMED,1,1,False,True,False
4360,Female,15000,25000,Chembur,EXCS,5,1,True,True,False
4361,Any,15000,25000,Chunabhatti,CMPN,2,4,True,False,False
4362,Any,5000,10000,Wadala,CMPN,3,5,False,True,False
4363,Any,5000,5000,Chembur,EXCS,4,2,False,True,True
4364,Male,15000,20000,Matunga,EXTC,3,4,False,False,False
4365,Male,10000,25000,Chembur,BIOMED,1,3,False,True,True
4366,Male,5000,5000,Wadala,BIOMED,2,2,False,False,False
4367,Any,20000,25000,Chembur,BIOMED,1,4,True,True,False
4368,Female,5000,20000,Matunga,EXTC,3,2,True,False,True
4369,Female,15000,20000,Chunabhatti,EXTC,5,5,True,True,False
4370,Female,20000,20000,Matunga,CMPN,3,3,False,False,True
4371,Female,5000,20000,Chunabhatti,EXTC,1,4,True,True,True
4372,Male,5000,25000,Matunga,INFT,4,1,True,True,False
4373,Male,20000,20000,Dadar,EXCS,4,3,False,True,True
4374,Any,5000,10000,Chembur,EXTC,4,5,True,True,True
4375,Any,10000,25000,Chembur,BIOMED,4,5,True,True,True
4376,Female,20000,25000,Wadala,EXTC,4,1,True,False,True
4377,Male,10000,20000,Dadar,CMPN,2,3,False,False,False
4378,Female,10000,25000,Wadala,EXCS,2,4,False,False,False
4379,Any,5000,25000,Chembur,EXCS,5,1,True,True,False
4380,Any,15000,20000,Wadala,BIOMED,4,4,False,False,True
4381,Female,20000,25000,Chunabhatti,EXCS,1,2,True,False,True
4382,Any,5000,10000,Dadar,INFT,1,4,False,False,False
4383,Female,15000,20000,Matunga,EXCS,3,2,False,True,False
4384,Male,5000,25000,Chunabhatti,BIOMED,4,4,True,False,True
4385,Female,15000,20000,Matunga,EXCS,1,2,True,False,False
4386,Male,5000,20000,Wadala,EXTC,5,3,False,False,True
4387,Male,15000,25000,Chembur,CMPN,1,5,False,True,False
4388,Any,10000,20000,Chunabhatti,EXTC,5,3,True,True,False
4389,Any,5000,25000,Dadar,INFT,4,1,True,False,False
4390,Any,20000,20000,Matunga,INFT,3,3,True,False,False
4391,Female,20000,25000,Chunabhatti,CMPN,3,3,False,False,True
4392,Female,25000,25000,Chembur,CMPN,2,5,True,True,True
4393,Any,15000,20000,Dadar,CMPN,4,3,False,True,False
4394,Female,15000,15000,Dadar,CMPN,1,1,False,True,True
4395,Any,5000,25000,Matunga,EXCS,3,3,True,False,True
4396,Female,5000,10000,Chunabhatti,EXTC,5,3,False,True,True
4397,Male,5000,25000,Chunabhatti,INFT,5,3,False,True,True
4398,Male,5000,15000,Dadar,EXCS,1,3,False,True,False
4399,Any,20000,20000,Wadala,CMPN,1,5,True,False,True
4400,Female,25000,25000,Dadar,BIOMED,4,5,False,True,False
4401,Female,10000,25000,Chembur,BIOMED,1,1,True,False,False
4402,Male,20000,20000,Chunabhatti,EXTC,1,1,False,False,True
4403,Male,15000,20000,Matunga,INFT,1,1,False,True,False
4404,Any,5000,15000,Chunabhatti,INFT,3,3,False,True,False
4405,Male,5000,20000,Dadar,EXTC,4,4,True,False,False
4406,Any,15000,20000,Chembur,CMPN,1,3,True,False,False
4407,Male,5000,25000,Wadala,CMPN,1,4,False,True,True
4408,Male,10000,20000,Chunabhatti,INFT,5,1,False,True,False
4409,Female,5000,5000,Dadar,INFT,3,3,False,False,True
4410,Male,10000,20000,Dadar,INFT,1,1,False,True,True
4411,Male,15000,25000,Dadar,CMPN,3,5,True,False,False
4412,Any,5000,10000,Chembur,BIOMED,4,1,False,False,False
4413,Male,5000,20000,Dadar,EXTC,4,3,False,False,True
4414,Any,15000,25000,Dadar,EXTC,2,5,True,True,True
4415,Male,15000,25000,Dadar,EXCS,5,5,False,True,False
4416,Male,5000,25000,Chunabhatti,EXCS,2,4,False,False,True
4417,Any,10000,25000,Dadar,BIOMED,3,2,True,False,False
4418,Female,10000,10000,Chembur,INFT,5,5,False,True,True
4419,Any,5000,15000,Chunabhatti,BIOMED,1,2,False,False,True
4420,Any,10000,10000,Dadar,EXCS,5,1,True,False,False
4421,Any,10000,15000,Wadala,EXCS,5,1,False,False,True
4422,Female,10000,15000,Chembur,EXTC,4,5,False,False,True
4423,Male,20000,20000,Wadala,BIOMED,2,4,True,True,True
4424,Any,5000,15000,Chembur,CMPN,4,1,True,False,False
4425,Any,15000,20000,Wadala,EXCS,4,2,True,True,False
4426,Female,15000,15000,Dadar,EXTC,2,5,False,True,True
4427,Any,5000,15000,Wadala,INFT,4,5,True,False,True
4428,Male,20000,20000,Wadala,BIOMED,5,4,False,False,True
4429,Female,5000,20000,Chembur,EXCS,3,5,False,True,False
4430,Male,5000,5000,Dadar,CMPN,1,3,True,True,True
4431,Male,15000,25000,Chembur,EXCS,1,2,True,False,False
4432,Female,10000,15000,Dadar,CMPN,4,3,True,False,True
4433,Any,10000,25000,Matunga,BIOMED,2,3,True,False,False
4434,Male,5000,10000,Chunabhatti,CMPN,5,2,False,False,False
4435,Male,20000,25000,Chunabhatti,CMPN,4,5,False,True,False
4436,Male,10000,10000,Chembur,EXTC,5,5,False,True,True
4437,Male,20000,20000,Dadar,BIOMED,5,3,True,True,False
4438,Female,5000,25000,Wadala,EXCS,1,2,True,False,True
4439,Female,15000,15000,Chunabhatti,INFT,3,1,False,True,True
4440,Male,20000,25000,Chembur,BIOMED,3,2,True,True,True
4441,Any,10000,25000,Chembur,BIOMED,2,3,False,False,True
4442,Male,25000,25000,Chembur,INFT,3,2,True,True,False
4443,Any,5000,25000,Dadar,EXCS,4,2,True,True,False
4444,Male,5000,15000,Chembur,EXTC,1,1,True,False,False
4445,Any,15000,25000,Matunga,EXCS,1,4,True,True,False
4446,Male,15000,25000,Wadala,INFT,5,4,False,True,True
4447,Any,10000,25000,Chembur,EXCS,4,1,True,False,False
4448,Male,15000,15000,Dadar,BIOMED,4,2,False,False,False
4449,Male,15000,20000,Wadala,EXTC,5,3,True,True,True
4450,Any,10000,15000,Wadala,CMPN,5,1,True,False,True
4451,Female,10000,20000,Chunabhatti,EXCS,1,4,False,False,True
4452,Any,10000,15000,Chembur,CMPN,4,4,True,True,True
4453,Female,10000,25000,Chembur,EXTC,3,1,False,True,True
4454,Male,25000,25000,Dadar,CMPN,3,2,True,True,False
4455,Any,20000,25000,Matunga,EXCS,1,5,True,False,True
4456,Any,5000,15000,Matunga,INFT,3,3,False,True,False
4457,Any,15000,15000,Chunabhatti,BIOMED,3,5,True,False,True
4458,Female,15000,25000,Matunga,BIOMED,4,3,False,False,False
4459,Female,15000,25000,Dadar,CMPN,4,5,True,False,True
4460,Male,5000,20000,Chunabhatti,BIOMED,2,5,True,False,False
4461,Female,5000,15000,Chembur,BIOMED,4,3,False,True,False
4462,Female,10000,15000,Matunga,INFT,2,3,False,True,True
4463,Male,15000,25000,Dadar,CMPN,4,4,True,False,True
4464,Any,10000,25000,Dadar,INFT,5,2,False,False,False
4465,Any,10000,25000,Chembur,INFT,4,2,True,False,True
4466,Male,10000,25000,Dadar,EXTC,2,4,False,False,True
4467,Any,20000,20000,Chunabhatti,CMPN,3,5,False,False,False
4468,Female,5000,5000,Chunabhatti,INFT,4,3,True,True,False
4469,Male,25000,25000,Wadala,EXCS,3,1,False,True,True
4470,Male,10000,15000,Chembur,BIOMED,3,5,True,False,False
4471,Male,10000,10000,Dadar,CMPN,4,2,False,True,False
4472,Any,5000,15000,Matunga,EXTC,4,3,True,False,True
4473,Male,15000,25000,Chunabhatti,INFT,5,4,True,True,True
4474,Male,20000,25000,Chembur,EXCS,2,5,True,True,True
4475,Male,25000,25000,Chembur,BIOMED,4,1,False,False,True
4476,Any,15000,25000,Chunabhatti,BIOMED,3,5,True,True,True
4477,Female,25000,25000,Wadala,EXCS,3,4,True,True,True
4478,Male,10000,15000,Chembur,CMPN,4,1,True,False,True
4479,Female,5000,20000,Dadar,BIOMED,2,5,True,True,True
4480,Any,5000,5000,Matunga,BIOMED,3,4,True,False,True
4481,Any,15000,25000,Matunga,BIOMED,5,5,True,False,False
4482,Any,10000,25000,Chunabhatti,INFT,3,3,True,False,False
4483,Any,5000,25000,Chembur,INFT,2,5,False,True,False
4484,Female,5000,25000,Matunga,BIOMED,1,4,True,False,True
4485,Male,10000,20000,Chembur,EXTC,5,2,True,False,False
4486,Any,5000,20000,Chunabhatti,BIOMED,5,4,True,False,False
4487,Any,20000,20000,Wadala,CMPN,1,5,False,False,True
4488,Female,15000,25000,Matunga,EXTC,5,3,True,False,True
4489,Female,15000,25000,Dadar,CMPN,5,2,False,True,False
4490,Any,5000,15000,Chunabhatti,EXCS,5,4,True,False,True
4491,Male,10000,15000,Wadala,EXCS,3,2,True,False,True
4492,Male,15000,20000,Dadar,INFT,3,3,True,True,False
4493,Any,15000,20000,Dadar,INFT,4,1,True,True,True
4494,Female,15000,25000,Matunga,INFT,4,2,False,False,False
4495,Any,10000,20000,Chembur,EXCS,3,4,True,False,False
4496,Any,15000,25000,Chunabhatti,CMPN,5,3,False,True,True
4497,Female,5000,25000,Dadar,EXTC,2,4,False,False,True
4498,Any,10000,10000,Matunga,INFT,1,3,False,True,False
4499,Any,5000,10000,Wadala,EXCS,4,4,False,True,False
4500,Any,5000,10000,Dadar,INFT,5,3,False,False,True
4501,Female,10000,15000,Wadala,BIOMED,4,5,True,True,False
4502,Male,20000,25000,Chunabhatti,EXTC,2,4,False,False,True
4503,Male,10000,20000,Matunga,CMPN,5,3,True,True,False
